20210801,ルイボス,try_1,SPA,1,B07ZHBYMWM,有機ルイボス5袋セット　河村農園　ルイボス100％　ノンカフェイン　無漂白ティーパック　3.0g＊30包　5袋セット　殺菌済み　水出しOK
20210801,ルイボス,try_1,SPA,2,,伊藤園 ヘルシールイボスティー  500ml ×24本
20210801,ルイボス,try_1,SPA,3,B07GBGD5K1,伊藤園 ヘルシールイボスティー ティーバッグ 2.0g×100袋
20210801,ルイボス,try_1,SPA,4,,ティーライフ ルイボスティー 2.0g×101個 (ノンカフェイン ルイボス茶 水出し お茶 ティーバッグ)
20210801,ルイボス,try_1,SPA,5,B07JGN484D,ルイボスティー オーガニック プレミアムグレード 54包 有機JAS 水出し
20210801,ルイボス,try_1,SPA,6,,ドルチボーレのオーガニックルイボスティー 1.8g×100個 レッドマークJP20グレード茶葉使用 ソイロンティーバッグ
20210801,ルイボス,try_1,SPA,7,B005OUQXW0,生姜 ルイボスティー ３種類 お試しパック 30ティーバッグ入 生姜レッドルイボス・生姜グリーンルイボス・生姜ルイボス ラベンダーブレンド (各種 2.5g×10TB入）
20210801,ルイボス,try_1,SPA,8,,makana cocotea マカナ ココティー 男女兼用 1袋（30包 約1か月分）makanaから生まれた妊活ブレンドティー 妊活 温活
20210801,ルイボス,try_1,SPA,9,B07P5XXCKP,ルイボスティー ティーパック 大容量 Honjien tea ほんぢ園 健康茶 2.5g×100包
20210801,ルイボス,try_1,SPA,10,B07JGN484D,生姜 ルイボスティー 菊芋 巡りChaCha ノンカフェイン ブレンドティー 40包
20210801,ルイボス,try_1,SPA,11,B01N4DUIMX,AGF マイボトルスティック ワン ルイボスティー 30本 ×2個 デカフェ・ノンカフェイン 粉末
20210801,ルイボス,try_1,SPA,12,,有機グリーン３袋セット ノンカフェイン　河村農園　オーガニックグリーンルイボス100％
20210801,ルイボス,try_1,SPA,49,,● ルイボスティー ●【最高級100％茶葉の味の秘訣！】 オーガニック100％　有機100％（JAS認定） ノンカフェイン　妊娠中の妊婦さんや、小さい子供も飲める、ルイボス茶　最高級茶葉のマイルドな味わい【茶葉タイプ 100ｇ入】
20210801,ルイボス,try_1,SPA,50,,伊藤園 お得用 濃いウーロン茶 ティーバッグ 4.0g×120袋
20210801,ルイボス,try_1,SPA,51,,[機能性表示食品] 伊藤園 まるごと健康粉末茶 濃いみどり スティック 2.5g×20本
20210801,ルイボス,try_1,SPA,52,,[機能性表示食品] 伊藤園 おーいお茶 さらさら濃い茶 80g (チャック付き袋タイプ) 粉末
20210801,ルイボス,try_1,SPA,53,,漢甘茶 カンカンチャ（30包） 糖質0 カロリー0 ノンカフェイン 甘茶 ルイボス 桂皮 キャンドルブッシュ　ティーバッグタイプ　ダイエットサポートティー 　国内工場
20210801,ルイボス,try_1,SPA,54,,ルイボスティー オーガニック プレミアムグレード 54包×4袋 (216P) 有機JAS 水出し
20210801,ルイボス,try_1,SPA,55,,生姜 ルイボスティー （無発酵グリーンルイボス）ノンカフェイン 30 ティーバッグ入 75g (2.5g×30TB)
20210801,ルイボス,try_1,SPA,56,,濃い 生姜 ルイボスティー (発酵レッドルイボス) ノンカフェイン 30 ティーバッグ入 75g (2.5g×30TB)
20210801,ルイボス,try_1,SPA,57,,【まとめ買い】ティーライフ ルイボスティー 101個×10袋セット (ノンカフェイン 水出し お茶 ティーバッグ)…
20210801,ルイボス,try_1,SPA,58,,有機グリーン５袋セット ノンカフェイン　河村農園　オーガニックグリーンルイボス100％
20210801,ルイボス,try_1,SPA,59,,【まとめ買い】オーガニックルイボスティー カップ用101個入×11袋セット《ティーライフ》
20210801,ルイボス,try_1,SPA,60,,濃い 生姜 ルイボスティー ラベンダーブレンド ノンカフェイン 30 ティーバッグ入 75g (2.5g×30TB)
20210801,ルイボスティー,try_1,SPA,1,B07ZHBYMWM,有機ルイボス5袋セット　河村農園　ルイボス100％　ノンカフェイン　無漂白ティーパック　3.0g＊30包　5袋セット　殺菌済み　水出しOK
20210801,ルイボスティー,try_1,SPA,2,,有機グリーン３袋セット ノンカフェイン　河村農園　オーガニックグリーンルイボス100％
20210801,ルイボスティー,try_1,SPA,3,B0813NF6W4,伊藤園 ヘルシールイボスティー  500ml ×24本
20210801,ルイボスティー,try_1,SPA,4,,ティーライフ ルイボスティー 2.0g×101個 (ノンカフェイン ルイボス茶 水出し お茶 ティーバッグ)
20210801,ルイボスティー,try_1,SPA,5,B07GBGD5K1,makana cocotea マカナ ココティー 男女兼用 1袋（30包 約1か月分）makanaから生まれた妊活ブレンドティー 妊活 温活
20210801,ルイボスティー,try_1,SPA,6,,伊藤園 ヘルシールイボスティー ティーバッグ 2.0g×100袋
20210801,ルイボスティー,try_1,SPA,7,B005OUQXW0,ドルチボーレのオーガニックルイボスティー 1.8g×100個 レッドマークJP20グレード茶葉使用 ソイロンティーバッグ
20210801,ルイボスティー,try_1,SPA,8,,ルイボスティー オーガニック プレミアムグレード 54包 有機JAS 水出し
20210801,ルイボスティー,try_1,SPA,9,B07P5XXCKP,AGF マイボトルスティック ワン ルイボスティー 30本 ×2個 デカフェ・ノンカフェイン 粉末
20210801,ルイボスティー,try_1,SPA,10,B07JGN484D,【まとめ買い】ティーライフ ルイボスティー 101個×2袋セット (ノンカフェイン ルイボス茶 水出し お茶 ティーバッグ)
20210801,ルイボスティー,try_1,SPA,11,B00E5W45AK,ルイボスティー 黒豆茶ブレンド (ノンカフェイン ティーバッグ)
20210801,ルイボスティー,try_1,SPA,12,,ルイボスティー ティーパック 大容量 Honjien tea ほんぢ園 健康茶 2.5g×100包
20210801,ルイボスティー,try_1,SPA,49,B0813Q33Y7,有機グリーン５袋セット ノンカフェイン　河村農園　オーガニックグリーンルイボス100％
20210801,ルイボスティー,try_1,SPA,50,,【機能性表示食品】ヘルシア 茶カテキンの力 緑茶風味 スティック(内臓脂肪が気になる方に)【マイカップヘルシア】×6本
20210801,ルイボスティー,try_1,SPA,51,B07JJ6GCZN,アイリスプラザ とうもろこし茶 ティーバッグ 2g×50包 国産 チャック付きクラフト
20210801,ルイボスティー,try_1,SPA,52,,宮崎茶房 有機 茶 ティーバッグ 4種セット ティーバッグホルダー付き (紅茶)
20210801,ルイボスティー,try_1,SPA,53,B094PHCFFT,makana cocotea マカナ ココティー 男女兼用 6袋（180包 約6か月分）makanaから生まれた妊活ブレンドティー 妊活 温活
20210801,ルイボスティー,try_1,SPA,54,,有機ルイボスティー 2g×100包 3個セット【テトラ型ティーバッグ/水出し/お湯だし共用/南アフリカ産原料/大容量/ポリフェノール/ノンカフェイン/JAS/健康食品/コプリナ】
20210801,ルイボスティー,try_1,SPA,55,B08X3LJTXW,【まとめ買い】ティーライフ ルイボスティー 101個×10袋セット (ノンカフェイン 水出し お茶 ティーバッグ)…
20210801,ルイボスティー,try_1,SPA,56,,H&F BELX　プレミアム グリーンルイボスティー　ノンカフェイン (1.5g×20TB)
20210801,ルイボスティー,try_1,SPA,57,B08M48Q35P,【まとめ買い】ティーライフ ルイボスティー 101個×5袋セット (ノンカフェイン ルイボス茶 水出し お茶 ティーバッグ)
20210801,ルイボスティー,try_1,SPA,58,B01JPIE47W,【まとめ買い】ティーライフ ルイボスティー 101個×3袋セット (ノンカフェイン ルイボス茶 水出し お茶 ティーバッグ)
20210801,ルイボスティー,try_1,SPA,59,B00ANFIXFQ,【まとめ買い】オーガニックルイボスティー カップ用101個入×2袋セット《ティーライフ》
